Simulation,Format,Player,Wins
532,FFA_Round1,[Stud]Lovish,5.0
532,FFA_Round1,[HypE]RupeDogg,2.0
532,FFA_Round1,TM_8D,3.0
532,FFA_Round1,Darth_Revan,7.0
532,FFA_Round1,Blodir,3.0
533,FFA_Round1,NapoleonBlownapart,4.0
533,FFA_Round1,PRO_BCTV,6.0
533,FFA_Round1,StarDoM,6.0
533,FFA_Round1,[Stud]Lovish,4.0
533,FFA_Round1,[HypE]RupeDogg,1.0
533,FFA_Round1,TM_8D,4.0
533,FFA_Round1,Darth_Revan,5.0
533,FFA_Round1,Blodir,2.0
534,FFA_Round1,NapoleonBlownapart,2.0
534,FFA_Round1,PRO_BCTV,8.0
534,FFA_Round1,StarDoM,4.0
534,FFA_Round1,[Stud]Lovish,5.0
534,FFA_Round1,[HypE]RupeDogg,1.0
534,FFA_Round1,TM_8D,4.0
534,FFA_Round1,Darth_Revan,5.0
534,FFA_Round1,Blodir,3.0
535,FFA_Round1,NapoleonBlownapart,4.0
535,FFA_Round1,PRO_BCTV,2.0
535,FFA_Round1,StarDoM,6.0
535,FFA_Round1,[Stud]Lovish,3.0
535,FFA_Round1,[HypE]RupeDogg,1.0
535,FFA_Round1,TM_8D,10.0
535,FFA_Round1,Darth_Revan,6.0
535,FFA_Round1,Blodir,0.0
536,FFA_Round1,NapoleonBlownapart,5.0
536,FFA_Round1,PRO_BCTV,5.0
536,FFA_Round1,StarDoM,6.0
536,FFA_Round1,[Stud]Lovish,3.0
536,FFA_Round1,[HypE]RupeDogg,1.0
536,FFA_Round1,TM_8D,5.0
536,FFA_Round1,Darth_Revan,4.0
536,FFA_Round1,Blodir,3.0
537,FFA_Round1,NapoleonBlownapart,5.0
537,FFA_Round1,PRO_BCTV,8.0
537,FFA_Round1,StarDoM,4.0
537,FFA_Round1,[Stud]Lovish,5.0
537,FFA_Round1,[HypE]RupeDogg,0.0
537,FFA_Round1,TM_8D,2.0
537,FFA_Round1,Darth_Revan,3.0
537,FFA_Round1,Blodir,5.0
538,FFA_Round1,NapoleonBlownapart,3.0
538,FFA_Round1,PRO_BCTV,8.0
538,FFA_Round1,StarDoM,6.0
538,FFA_Round1,[Stud]Lovish,4.0
538,FFA_Round1,[HypE]RupeDogg,3.0
538,FFA_Round1,TM_8D,0.0
538,FFA_Round1,Darth_Revan,5.0
538,FFA_Round1,Blodir,3.0
539,FFA_Round1,NapoleonBlownapart,2.0
539,FFA_Round1,PRO_BCTV,8.0
539,FFA_Round1,StarDoM,2.0
539,FFA_Round1,[Stud]Lovish,3.0
539,FFA_Round1,[HypE]RupeDogg,1.0
539,FFA_Round1,TM_8D,4.0
539,FFA_Round1,Darth_Revan,7.0
539,FFA_Round1,Blodir,5.0
540,FFA_Round1,NapoleonBlownapart,6.0
540,FFA_Round1,PRO_BCTV,9.0
540,FFA_Round1,StarDoM,2.0
540,FFA_Round1,[Stud]Lovish,4.0
540,FFA_Round1,[HypE]RupeDogg,2.0
540,FFA_Round1,TM_8D,2.0
540,FFA_Round1,Darth_Revan,4.0
540,FFA_Round1,Blodir,3.0
541,FFA_Round1,NapoleonBlownapart,3.0
541,FFA_Round1,PRO_BCTV,8.0
541,FFA_Round1,StarDoM,3.0
541,FFA_Round1,[Stud]Lovish,3.0
541,FFA_Round1,[HypE]RupeDogg,1.0
541,FFA_Round1,TM_8D,5.0
541,FFA_Round1,Darth_Revan,2.0
541,FFA_Round1,Blodir,7.0
542,FFA_Round1,NapoleonBlownapart,2.0
542,FFA_Round1,PRO_BCTV,10.0
542,FFA_Round1,StarDoM,7.0
542,FFA_Round1,[Stud]Lovish,2.0
542,FFA_Round1,[HypE]RupeDogg,1.0
542,FFA_Round1,TM_8D,2.0
542,FFA_Round1,Darth_Revan,3.0
542,FFA_Round1,Blodir,5.0
543,FFA_Round1,NapoleonBlownapart,5.0
543,FFA_Round1,PRO_BCTV,5.0
543,FFA_Round1,StarDoM,3.0
543,FFA_Round1,[Stud]Lovish,5.0
543,FFA_Round1,[HypE]RupeDogg,2.0
543,FFA_Round1,TM_8D,4.0
543,FFA_Round1,Darth_Revan,6.0
543,FFA_Round1,Blodir,2.0
544,FFA_Round1,NapoleonBlownapart,2.0
544,FFA_Round1,PRO_BCTV,11.0
544,FFA_Round1,StarDoM,3.0
544,FFA_Round1,[Stud]Lovish,5.0
544,FFA_Round1,[HypE]RupeDogg,1.0
544,FFA_Round1,TM_8D,3.0
544,FFA_Round1,Darth_Revan,4.0
544,FFA_Round1,Blodir,3.0
545,FFA_Round1,NapoleonBlownapart,3.0
545,FFA_Round1,PRO_BCTV,8.0
545,FFA_Round1,StarDoM,4.0
545,FFA_Round1,[Stud]Lovish,4.0
545,FFA_Round1,[HypE]RupeDogg,3.0
545,FFA_Round1,TM_8D,2.0
545,FFA_Round1,Darth_Revan,6.0
545,FFA_Round1,Blodir,2.0
546,FFA_Round1,NapoleonBlownapart,4.0
546,FFA_Round1,PRO_BCTV,7.0
546,FFA_Round1,StarDoM,3.0
546,FFA_Round1,[Stud]Lovish,9.0
546,FFA_Round1,[HypE]RupeDogg,2.0
546,FFA_Round1,TM_8D,0.0
546,FFA_Round1,Darth_Revan,3.0
546,FFA_Round1,Blodir,4.0
547,FFA_Round1,NapoleonBlownapart,3.0
547,FFA_Round1,PRO_BCTV,4.0
547,FFA_Round1,StarDoM,7.0
547,FFA_Round1,[Stud]Lovish,3.0
547,FFA_Round1,[HypE]RupeDogg,0.0
547,FFA_Round1,TM_8D,6.0
547,FFA_Round1,Darth_Revan,5.0
547,FFA_Round1,Blodir,4.0
548,FFA_Round1,NapoleonBlownapart,5.0
548,FFA_Round1,PRO_BCTV,6.0
548,FFA_Round1,StarDoM,4.0
548,FFA_Round1,[Stud]Lovish,3.0
548,FFA_Round1,[HypE]RupeDogg,2.0
548,FFA_Round1,TM_8D,2.0
548,FFA_Round1,Darth_Revan,6.0
548,FFA_Round1,Blodir,4.0
549,FFA_Round1,NapoleonBlownapart,3.0
549,FFA_Round1,PRO_BCTV,5.0
549,FFA_Round1,StarDoM,4.0
549,FFA_Round1,[Stud]Lovish,5.0
549,FFA_Round1,[HypE]RupeDogg,4.0
549,FFA_Round1,TM_8D,2.0
549,FFA_Round1,Darth_Revan,6.0
549,FFA_Round1,Blodir,3.0
550,FFA_Round1,NapoleonBlownapart,2.0
550,FFA_Round1,PRO_BCTV,6.0
550,FFA_Round1,StarDoM,7.0
550,FFA_Round1,[Stud]Lovish,4.0
550,FFA_Round1,[HypE]RupeDogg,1.0
550,FFA_Round1,TM_8D,5.0
550,FFA_Round1,Darth_Revan,3.0
550,FFA_Round1,Blodir,4.0
551,FFA_Round1,NapoleonBlownapart,3.0
551,FFA_Round1,PRO_BCTV,6.0
551,FFA_Round1,StarDoM,6.0
551,FFA_Round1,[Stud]Lovish,4.0
551,FFA_Round1,[HypE]RupeDogg,3.0
551,FFA_Round1,TM_8D,2.0
551,FFA_Round1,Darth_Revan,5.0
551,FFA_Round1,Blodir,3.0
552,FFA_Round1,NapoleonBlownapart,4.0
552,FFA_Round1,PRO_BCTV,6.0
552,FFA_Round1,StarDoM,7.0
552,FFA_Round1,[Stud]Lovish,3.0
552,FFA_Round1,[HypE]RupeDogg,1.0
552,FFA_Round1,TM_8D,3.0
552,FFA_Round1,Darth_Revan,6.0
552,FFA_Round1,Blodir,2.0
553,FFA_Round1,NapoleonBlownapart,6.0
553,FFA_Round1,PRO_BCTV,7.0
553,FFA_Round1,StarDoM,5.0
553,FFA_Round1,[Stud]Lovish,1.0
553,FFA_Round1,[HypE]RupeDogg,2.0
553,FFA_Round1,TM_8D,4.0
553,FFA_Round1,Darth_Revan,5.0
553,FFA_Round1,Blodir,2.0
554,FFA_Round1,NapoleonBlownapart,0.0
554,FFA_Round1,PRO_BCTV,7.0
554,FFA_Round1,StarDoM,5.0
554,FFA_Round1,[Stud]Lovish,4.0
554,FFA_Round1,[HypE]RupeDogg,0.0
554,FFA_Round1,TM_8D,6.0
554,FFA_Round1,Darth_Revan,8.0
554,FFA_Round1,Blodir,2.0
555,FFA_Round1,NapoleonBlownapart,4.0
555,FFA_Round1,PRO_BCTV,9.0
555,FFA_Round1,StarDoM,3.0
555,FFA_Round1,[Stud]Lovish,6.0
555,FFA_Round1,[HypE]RupeDogg,0.0
555,FFA_Round1,TM_8D,2.0
555,FFA_Round1,Darth_Revan,3.0
555,FFA_Round1,Blodir,5.0
556,FFA_Round1,NapoleonBlownapart,4.0
556,FFA_Round1,PRO_BCTV,7.0
556,FFA_Round1,StarDoM,4.0
556,FFA_Round1,[Stud]Lovish,5.0
556,FFA_Round1,[HypE]RupeDogg,3.0
556,FFA_Round1,TM_8D,0.0
556,FFA_Round1,Darth_Revan,6.0
556,FFA_Round1,Blodir,3.0
557,FFA_Round1,NapoleonBlownapart,3.0
557,FFA_Round1,PRO_BCTV,7.0
557,FFA_Round1,StarDoM,2.0
557,FFA_Round1,[Stud]Lovish,7.0
557,FFA_Round1,[HypE]RupeDogg,2.0
557,FFA_Round1,TM_8D,4.0
557,FFA_Round1,Darth_Revan,4.0
557,FFA_Round1,Blodir,3.0
558,FFA_Round1,NapoleonBlownapart,2.0
558,FFA_Round1,PRO_BCTV,6.0
558,FFA_Round1,StarDoM,6.0
558,FFA_Round1,[Stud]Lovish,3.0
558,FFA_Round1,[HypE]RupeDogg,2.0
558,FFA_Round1,TM_8D,3.0
558,FFA_Round1,Darth_Revan,5.0
558,FFA_Round1,Blodir,5.0
559,FFA_Round1,NapoleonBlownapart,3.0
559,FFA_Round1,PRO_BCTV,4.0
559,FFA_Round1,StarDoM,3.0
559,FFA_Round1,[Stud]Lovish,5.0
559,FFA_Round1,[HypE]RupeDogg,1.0
559,FFA_Round1,TM_8D,6.0
559,FFA_Round1,Darth_Revan,5.0
559,FFA_Round1,Blodir,5.0
560,FFA_Round1,NapoleonBlownapart,3.0
560,FFA_Round1,PRO_BCTV,7.0
560,FFA_Round1,StarDoM,6.0
560,FFA_Round1,[Stud]Lovish,0.0
560,FFA_Round1,[HypE]RupeDogg,1.0
560,FFA_Round1,TM_8D,7.0
560,FFA_Round1,Darth_Revan,5.0
560,FFA_Round1,Blodir,3.0
561,FFA_Round1,NapoleonBlownapart,3.0
561,FFA_Round1,PRO_BCTV,7.0
561,FFA_Round1,StarDoM,6.0
561,FFA_Round1,[Stud]Lovish,1.0
561,FFA_Round1,[HypE]RupeDogg,6.0
561,FFA_Round1,TM_8D,2.0
561,FFA_Round1,Darth_Revan,4.0
561,FFA_Round1,Blodir,3.0
562,FFA_Round1,NapoleonBlownapart,3.0
562,FFA_Round1,PRO_BCTV,9.0
562,FFA_Round1,StarDoM,7.0
562,FFA_Round1,[Stud]Lovish,4.0
562,FFA_Round1,[HypE]RupeDogg,1.0
562,FFA_Round1,TM_8D,1.0
562,FFA_Round1,Darth_Revan,5.0
562,FFA_Round1,Blodir,2.0
563,FFA_Round1,NapoleonBlownapart,5.0
563,FFA_Round1,PRO_BCTV,8.0
563,FFA_Round1,StarDoM,6.0
563,FFA_Round1,[Stud]Lovish,3.0
563,FFA_Round1,[HypE]RupeDogg,2.0
563,FFA_Round1,TM_8D,4.0
563,FFA_Round1,Darth_Revan,3.0
563,FFA_Round1,Blodir,1.0
564,FFA_Round1,NapoleonBlownapart,6.0
564,FFA_Round1,PRO_BCTV,9.0
564,FFA_Round1,StarDoM,1.0
564,FFA_Round1,[Stud]Lovish,3.0
564,FFA_Round1,[HypE]RupeDogg,2.0
564,FFA_Round1,TM_8D,3.0
564,FFA_Round1,Darth_Revan,4.0
564,FFA_Round1,Blodir,4.0
565,FFA_Round1,NapoleonBlownapart,3.0
565,FFA_Round1,PRO_BCTV,8.0
565,FFA_Round1,StarDoM,5.0
565,FFA_Round1,[Stud]Lovish,4.0
565,FFA_Round1,[HypE]RupeDogg,2.0
565,FFA_Round1,TM_8D,2.0
565,FFA_Round1,Darth_Revan,4.0
565,FFA_Round1,Blodir,4.0
566,FFA_Round1,NapoleonBlownapart,4.0
566,FFA_Round1,PRO_BCTV,9.0
566,FFA_Round1,StarDoM,4.0
566,FFA_Round1,[Stud]Lovish,6.0
566,FFA_Round1,[HypE]RupeDogg,2.0
566,FFA_Round1,TM_8D,2.0
566,FFA_Round1,Darth_Revan,3.0
566,FFA_Round1,Blodir,2.0
567,FFA_Round1,NapoleonBlownapart,3.0
567,FFA_Round1,PRO_BCTV,6.0
567,FFA_Round1,StarDoM,7.0
567,FFA_Round1,[Stud]Lovish,3.0
567,FFA_Round1,[HypE]RupeDogg,0.0
567,FFA_Round1,TM_8D,4.0
567,FFA_Round1,Darth_Revan,5.0
567,FFA_Round1,Blodir,4.0
568,FFA_Round1,NapoleonBlownapart,3.0
568,FFA_Round1,PRO_BCTV,7.0
568,FFA_Round1,StarDoM,5.0
568,FFA_Round1,[Stud]Lovish,3.0
568,FFA_Round1,[HypE]RupeDogg,1.0
568,FFA_Round1,TM_8D,3.0
568,FFA_Round1,Darth_Revan,6.0
568,FFA_Round1,Blodir,4.0
569,FFA_Round1,NapoleonBlownapart,3.0
569,FFA_Round1,PRO_BCTV,7.0
569,FFA_Round1,StarDoM,3.0
569,FFA_Round1,[Stud]Lovish,6.0
569,FFA_Round1,[HypE]RupeDogg,4.0
569,FFA_Round1,TM_8D,4.0
569,FFA_Round1,Darth_Revan,3.0
569,FFA_Round1,Blodir,2.0
570,FFA_Round1,NapoleonBlownapart,4.0
570,FFA_Round1,PRO_BCTV,7.0
570,FFA_Round1,StarDoM,5.0
570,FFA_Round1,[Stud]Lovish,2.0
570,FFA_Round1,[HypE]RupeDogg,0.0
570,FFA_Round1,TM_8D,4.0
570,FFA_Round1,Darth_Revan,6.0
570,FFA_Round1,Blodir,4.0
571,FFA_Round1,NapoleonBlownapart,5.0
571,FFA_Round1,PRO_BCTV,8.0
571,FFA_Round1,StarDoM,3.0
571,FFA_Round1,[Stud]Lovish,4.0
571,FFA_Round1,[HypE]RupeDogg,3.0
571,FFA_Round1,TM_8D,2.0
571,FFA_Round1,Darth_Revan,5.0
571,FFA_Round1,Blodir,2.0
572,FFA_Round1,NapoleonBlownapart,2.0
572,FFA_Round1,PRO_BCTV,7.0
572,FFA_Round1,StarDoM,6.0
572,FFA_Round1,[Stud]Lovish,3.0
572,FFA_Round1,[HypE]RupeDogg,1.0
572,FFA_Round1,TM_8D,5.0
572,FFA_Round1,Darth_Revan,6.0
572,FFA_Round1,Blodir,2.0
573,FFA_Round1,NapoleonBlownapart,4.0
573,FFA_Round1,PRO_BCTV,6.0
573,FFA_Round1,StarDoM,4.0
573,FFA_Round1,[Stud]Lovish,7.0
573,FFA_Round1,[HypE]RupeDogg,1.0
573,FFA_Round1,TM_8D,2.0
573,FFA_Round1,Darth_Revan,5.0
573,FFA_Round1,Blodir,3.0
574,FFA_Round1,NapoleonBlownapart,2.0
574,FFA_Round1,PRO_BCTV,9.0
574,FFA_Round1,StarDoM,6.0
574,FFA_Round1,[Stud]Lovish,3.0
574,FFA_Round1,[HypE]RupeDogg,0.0
574,FFA_Round1,TM_8D,3.0
574,FFA_Round1,Darth_Revan,4.0
574,FFA_Round1,Blodir,5.0
575,FFA_Round1,NapoleonBlownapart,2.0
575,FFA_Round1,PRO_BCTV,8.0
575,FFA_Round1,StarDoM,6.0
575,FFA_Round1,[Stud]Lovish,4.0
575,FFA_Round1,[HypE]RupeDogg,3.0
575,FFA_Round1,TM_8D,1.0
575,FFA_Round1,Darth_Revan,4.0
575,FFA_Round1,Blodir,4.0
576,FFA_Round1,NapoleonBlownapart,4.0
576,FFA_Round1,PRO_BCTV,8.0
576,FFA_Round1,StarDoM,11.0
576,FFA_Round1,[Stud]Lovish,1.0
576,FFA_Round1,[HypE]RupeDogg,2.0
576,FFA_Round1,TM_8D,1.0
576,FFA_Round1,Darth_Revan,3.0
576,FFA_Round1,Blodir,2.0
577,FFA_Round1,NapoleonBlownapart,4.0
577,FFA_Round1,PRO_BCTV,8.0
577,FFA_Round1,StarDoM,5.0
577,FFA_Round1,[Stud]Lovish,4.0
577,FFA_Round1,[HypE]RupeDogg,1.0
577,FFA_Round1,TM_8D,2.0
577,FFA_Round1,Darth_Revan,7.0
577,FFA_Round1,Blodir,1.0
578,FFA_Round1,NapoleonBlownapart,2.0
578,FFA_Round1,PRO_BCTV,6.0
578,FFA_Round1,StarDoM,3.0
578,FFA_Round1,[Stud]Lovish,3.0
578,FFA_Round1,[HypE]RupeDogg,3.0
578,FFA_Round1,TM_8D,6.0
578,FFA_Round1,Darth_Revan,5.0
578,FFA_Round1,Blodir,4.0
579,FFA_Round1,NapoleonBlownapart,3.0
579,FFA_Round1,PRO_BCTV,6.0
579,FFA_Round1,StarDoM,6.0
579,FFA_Round1,[Stud]Lovish,4.0
579,FFA_Round1,[HypE]RupeDogg,0.0
579,FFA_Round1,TM_8D,6.0
579,FFA_Round1,Darth_Revan,3.0
579,FFA_Round1,Blodir,4.0
580,FFA_Round1,NapoleonBlownapart,3.0
580,FFA_Round1,PRO_BCTV,6.0
580,FFA_Round1,StarDoM,8.0
580,FFA_Round1,[Stud]Lovish,2.0
580,FFA_Round1,[HypE]RupeDogg,1.0
580,FFA_Round1,TM_8D,4.0
580,FFA_Round1,Darth_Revan,8.0
580,FFA_Round1,Blodir,0.0
581,FFA_Round1,NapoleonBlownapart,2.0
581,FFA_Round1,PRO_BCTV,7.0
581,FFA_Round1,StarDoM,4.0
581,FFA_Round1,[Stud]Lovish,8.0
581,FFA_Round1,[HypE]RupeDogg,3.0
581,FFA_Round1,TM_8D,2.0
581,FFA_Round1,Darth_Revan,3.0
581,FFA_Round1,Blodir,3.0
582,FFA_Round1,NapoleonBlownapart,1.0
582,FFA_Round1,PRO_BCTV,10.0
582,FFA_Round1,StarDoM,5.0
582,FFA_Round1,[Stud]Lovish,1.0
582,FFA_Round1,[HypE]RupeDogg,1.0
582,FFA_Round1,TM_8D,4.0
582,FFA_Round1,Darth_Revan,5.0
582,FFA_Round1,Blodir,5.0
583,FFA_Round1,NapoleonBlownapart,5.0
583,FFA_Round1,PRO_BCTV,9.0
583,FFA_Round1,StarDoM,4.0
583,FFA_Round1,[Stud]Lovish,0.0
583,FFA_Round1,[HypE]RupeDogg,1.0
583,FFA_Round1,TM_8D,3.0
583,FFA_Round1,Darth_Revan,8.0
583,FFA_Round1,Blodir,2.0
584,FFA_Round1,NapoleonBlownapart,0.0
584,FFA_Round1,PRO_BCTV,11.0
584,FFA_Round1,StarDoM,4.0
584,FFA_Round1,[Stud]Lovish,4.0
584,FFA_Round1,[HypE]RupeDogg,1.0
584,FFA_Round1,TM_8D,5.0
584,FFA_Round1,Darth_Revan,2.0
584,FFA_Round1,Blodir,5.0
585,FFA_Round1,NapoleonBlownapart,2.0
585,FFA_Round1,PRO_BCTV,9.0
585,FFA_Round1,StarDoM,4.0
585,FFA_Round1,[Stud]Lovish,6.0
585,FFA_Round1,[HypE]RupeDogg,0.0
585,FFA_Round1,TM_8D,3.0
585,FFA_Round1,Darth_Revan,5.0
585,FFA_Round1,Blodir,3.0
586,FFA_Round1,NapoleonBlownapart,2.0
586,FFA_Round1,PRO_BCTV,5.0
586,FFA_Round1,StarDoM,6.0
586,FFA_Round1,[Stud]Lovish,4.0
586,FFA_Round1,[HypE]RupeDogg,0.0
586,FFA_Round1,TM_8D,2.0
586,FFA_Round1,Darth_Revan,5.0
586,FFA_Round1,Blodir,8.0
587,FFA_Round1,NapoleonBlownapart,4.0
587,FFA_Round1,PRO_BCTV,11.0
587,FFA_Round1,StarDoM,4.0
587,FFA_Round1,[Stud]Lovish,5.0
587,FFA_Round1,[HypE]RupeDogg,0.0
587,FFA_Round1,TM_8D,1.0
587,FFA_Round1,Darth_Revan,6.0
587,FFA_Round1,Blodir,1.0
588,FFA_Round1,NapoleonBlownapart,5.0
588,FFA_Round1,PRO_BCTV,5.0
588,FFA_Round1,StarDoM,5.0
588,FFA_Round1,[Stud]Lovish,4.0
588,FFA_Round1,[HypE]RupeDogg,1.0
588,FFA_Round1,TM_8D,3.0
588,FFA_Round1,Darth_Revan,6.0
588,FFA_Round1,Blodir,3.0
589,FFA_Round1,NapoleonBlownapart,3.0
589,FFA_Round1,PRO_BCTV,4.0
589,FFA_Round1,StarDoM,7.0
589,FFA_Round1,[Stud]Lovish,7.0
589,FFA_Round1,[HypE]RupeDogg,1.0
589,FFA_Round1,TM_8D,2.0
589,FFA_Round1,Darth_Revan,2.0
589,FFA_Round1,Blodir,6.0
590,FFA_Round1,NapoleonBlownapart,6.0
590,FFA_Round1,PRO_BCTV,4.0
590,FFA_Round1,StarDoM,3.0
590,FFA_Round1,[Stud]Lovish,4.0
590,FFA_Round1,[HypE]RupeDogg,1.0
590,FFA_Round1,TM_8D,3.0
590,FFA_Round1,Darth_Revan,5.0
590,FFA_Round1,Blodir,6.0
591,FFA_Round1,NapoleonBlownapart,0.0
591,FFA_Round1,PRO_BCTV,7.0
591,FFA_Round1,StarDoM,6.0
591,FFA_Round1,[Stud]Lovish,3.0
591,FFA_Round1,[HypE]RupeDogg,3.0
591,FFA_Round1,TM_8D,5.0
591,FFA_Round1,Darth_Revan,5.0
591,FFA_Round1,Blodir,3.0
592,FFA_Round1,NapoleonBlownapart,4.0
592,FFA_Round1,PRO_BCTV,6.0
592,FFA_Round1,StarDoM,4.0
592,FFA_Round1,[Stud]Lovish,5.0
592,FFA_Round1,[HypE]RupeDogg,2.0
592,FFA_Round1,TM_8D,5.0
592,FFA_Round1,Darth_Revan,3.0
592,FFA_Round1,Blodir,3.0
593,FFA_Round1,NapoleonBlownapart,1.0
593,FFA_Round1,PRO_BCTV,9.0
593,FFA_Round1,StarDoM,5.0
593,FFA_Round1,[Stud]Lovish,2.0
593,FFA_Round1,[HypE]RupeDogg,2.0
593,FFA_Round1,TM_8D,3.0
593,FFA_Round1,Darth_Revan,5.0
593,FFA_Round1,Blodir,5.0
594,FFA_Round1,NapoleonBlownapart,3.0
594,FFA_Round1,PRO_BCTV,7.0
594,FFA_Round1,StarDoM,5.0
594,FFA_Round1,[Stud]Lovish,3.0
594,FFA_Round1,[HypE]RupeDogg,2.0
594,FFA_Round1,TM_8D,4.0
594,FFA_Round1,Darth_Revan,7.0
594,FFA_Round1,Blodir,1.0
595,FFA_Round1,NapoleonBlownapart,7.0
595,FFA_Round1,PRO_BCTV,4.0
595,FFA_Round1,StarDoM,8.0
595,FFA_Round1,[Stud]Lovish,2.0
595,FFA_Round1,[HypE]RupeDogg,2.0
595,FFA_Round1,TM_8D,3.0
595,FFA_Round1,Darth_Revan,4.0
595,FFA_Round1,Blodir,2.0
596,FFA_Round1,NapoleonBlownapart,5.0
596,FFA_Round1,PRO_BCTV,6.0
596,FFA_Round1,StarDoM,5.0
596,FFA_Round1,[Stud]Lovish,3.0
596,FFA_Round1,[HypE]RupeDogg,2.0
596,FFA_Round1,TM_8D,1.0
596,FFA_Round1,Darth_Revan,7.0
596,FFA_Round1,Blodir,3.0
597,FFA_Round1,NapoleonBlownapart,4.0
597,FFA_Round1,PRO_BCTV,7.0
597,FFA_Round1,StarDoM,8.0
597,FFA_Round1,[Stud]Lovish,3.0
597,FFA_Round1,[HypE]RupeDogg,2.0
597,FFA_Round1,TM_8D,1.0
597,FFA_Round1,Darth_Revan,5.0
597,FFA_Round1,Blodir,2.0
598,FFA_Round1,NapoleonBlownapart,4.0
598,FFA_Round1,PRO_BCTV,7.0
598,FFA_Round1,StarDoM,6.0
598,FFA_Round1,[Stud]Lovish,4.0
598,FFA_Round1,[HypE]RupeDogg,2.0
598,FFA_Round1,TM_8D,2.0
598,FFA_Round1,Darth_Revan,4.0
598,FFA_Round1,Blodir,3.0
599,FFA_Round1,NapoleonBlownapart,4.0
599,FFA_Round1,PRO_BCTV,6.0
599,FFA_Round1,StarDoM,4.0
599,FFA_Round1,[Stud]Lovish,4.0
599,FFA_Round1,[HypE]RupeDogg,0.0
599,FFA_Round1,TM_8D,5.0
599,FFA_Round1,Darth_Revan,3.0
599,FFA_Round1,Blodir,6.0
600,FFA_Round1,NapoleonBlownapart,3.0
600,FFA_Round1,PRO_BCTV,8.0
600,FFA_Round1,StarDoM,3.0
600,FFA_Round1,[Stud]Lovish,5.0
600,FFA_Round1,[HypE]RupeDogg,1.0
600,FFA_Round1,TM_8D,4.0
600,FFA_Round1,Darth_Revan,4.0
600,FFA_Round1,Blodir,4.0
601,FFA_Round1,NapoleonBlownapart,1.0
601,FFA_Round1,PRO_BCTV,10.0
601,FFA_Round1,StarDoM,5.0
601,FFA_Round1,[Stud]Lovish,4.0
601,FFA_Round1,[HypE]RupeDogg,2.0
601,FFA_Round1,TM_8D,5.0
601,FFA_Round1,Darth_Revan,2.0
601,FFA_Round1,Blodir,3.0
602,FFA_Round1,NapoleonBlownapart,4.0
602,FFA_Round1,PRO_BCTV,6.0
602,FFA_Round1,StarDoM,8.0
602,FFA_Round1,[Stud]Lovish,3.0
602,FFA_Round1,[HypE]RupeDogg,2.0
602,FFA_Round1,TM_8D,2.0
602,FFA_Round1,Darth_Revan,7.0
602,FFA_Round1,Blodir,0.0
603,FFA_Round1,NapoleonBlownapart,1.0
603,FFA_Round1,PRO_BCTV,9.0
603,FFA_Round1,StarDoM,7.0
603,FFA_Round1,[Stud]Lovish,2.0
603,FFA_Round1,[HypE]RupeDogg,1.0
603,FFA_Round1,TM_8D,3.0
603,FFA_Round1,Darth_Revan,5.0
603,FFA_Round1,Blodir,4.0
604,FFA_Round1,NapoleonBlownapart,4.0
604,FFA_Round1,PRO_BCTV,5.0
604,FFA_Round1,StarDoM,5.0
604,FFA_Round1,[Stud]Lovish,4.0
604,FFA_Round1,[HypE]RupeDogg,3.0
604,FFA_Round1,TM_8D,5.0
604,FFA_Round1,Darth_Revan,1.0
604,FFA_Round1,Blodir,5.0
605,FFA_Round1,NapoleonBlownapart,1.0
605,FFA_Round1,PRO_BCTV,9.0
605,FFA_Round1,StarDoM,2.0
605,FFA_Round1,[Stud]Lovish,2.0
605,FFA_Round1,[HypE]RupeDogg,3.0
605,FFA_Round1,TM_8D,7.0
605,FFA_Round1,Darth_Revan,4.0
605,FFA_Round1,Blodir,4.0
606,FFA_Round1,NapoleonBlownapart,8.0
606,FFA_Round1,PRO_BCTV,4.0
606,FFA_Round1,StarDoM,4.0
606,FFA_Round1,[Stud]Lovish,4.0
606,FFA_Round1,[HypE]RupeDogg,0.0
606,FFA_Round1,TM_8D,2.0
606,FFA_Round1,Darth_Revan,5.0
606,FFA_Round1,Blodir,5.0
607,FFA_Round1,NapoleonBlownapart,5.0
607,FFA_Round1,PRO_BCTV,10.0
607,FFA_Round1,StarDoM,2.0
607,FFA_Round1,[Stud]Lovish,5.0
607,FFA_Round1,[HypE]RupeDogg,1.0
607,FFA_Round1,TM_8D,2.0
607,FFA_Round1,Darth_Revan,4.0
607,FFA_Round1,Blodir,3.0
608,FFA_Round1,NapoleonBlownapart,0.0
608,FFA_Round1,PRO_BCTV,10.0
608,FFA_Round1,StarDoM,7.0
608,FFA_Round1,[Stud]Lovish,4.0
608,FFA_Round1,[HypE]RupeDogg,3.0
608,FFA_Round1,TM_8D,3.0
608,FFA_Round1,Darth_Revan,3.0
608,FFA_Round1,Blodir,2.0
609,FFA_Round1,NapoleonBlownapart,3.0
609,FFA_Round1,PRO_BCTV,6.0
609,FFA_Round1,StarDoM,6.0
609,FFA_Round1,[Stud]Lovish,4.0
609,FFA_Round1,[HypE]RupeDogg,4.0
609,FFA_Round1,TM_8D,2.0
609,FFA_Round1,Darth_Revan,5.0
609,FFA_Round1,Blodir,2.0
610,FFA_Round1,NapoleonBlownapart,4.0
610,FFA_Round1,PRO_BCTV,8.0
610,FFA_Round1,StarDoM,6.0
